# X , Y , E Distribution=true
0
0.8,0.0297445,0.00116764
1,0.0354939,0.00122278
1.2,0.0404072,0.00126332
1.4,0.0448944,0.00129505
1.6,0.0467945,0.00129438
1.8,0.050446,0.00129988
2,0.0550528,0.00133974
2.2,0.0585047,0.00138778
2.4,0.0641583,0.00145688
2.6,0.0703702,0.00153513
2.8,0.0773338,0.00162056
3,0.0855894,0.00171271
3.2,0.0936357,0.00179706
3.4,0.100217,0.00188378
3.6,0.106998,0.00196619
3.8,0.113949,0.00204248
4,0.121868,0.00211989
4.2,0.132153,0.00219854
4.4,0.138851,0.00226246
4.6,0.148843,0.00233034
4.8,0.158852,0.00239196
5,0.170084,0.00245524
5.2,0.180952,0.00252964
5.4,0.194443,0.00260927
5.6,0.205161,0.00268882
5.8,0.220809,0.00278454
6,0.233864,0.00287745
6.2,0.24788,0.00297004
6.4,0.260865,0.00306097
6.6,0.27353,0.00313821
6.8,0.285436,0.00321166
7,0.298446,0.00328232
7.2,0.30843,0.0033401
7.4,0.319695,0.00339162
7.6,0.329458,0.00343512
7.8,0.336499,0.00348238
8,0.342771,0.00353218
8.2,0.347089,0.00358021
8.4,0.351674,0.00363011
8.6,0.353961,0.00367911
8.8,0.354851,0.00373277
9,0.35739,0.00379834
9.2,0.360758,0.00385736
9.4,0.365792,0.00390854
9.6,0.368612,0.00396062
9.8,0.375636,0.00402409
10,0.385053,0.0041016
10.2,0.393999,0.00416937
10.4,0.409066,0.00426036
10.6,0.433694,0.00439283
10.8,0.458049,0.00454402
11,0.48813,0.00470562
11.2,0.514395,0.00485084
11.4,0.535324,0.00496946
11.6,0.553637,0.00508486
11.8,0.559712,0.00515127
12,0.5547,0.00516711
12.2,0.54465,0.00516518
12.4,0.526763,0.00513431
12.6,0.506276,0.00510247
12.8,0.48998,0.00507368
13,0.47837,0.00507147
13.2,0.468168,0.00507669
13.4,0.461835,0.00509917
13.6,0.456683,0.0051204
13.8,0.454531,0.00516396
14,0.455554,0.00521918
14.2,0.45388,0.00527755
14.4,0.448862,0.00533141
14.6,0.450491,0.00540764
14.8,0.454032,0.00548935
15,0.457069,0.00556985
15.2,0.460859,0.00565055
15.4,0.457312,0.00569721
15.6,0.460148,0.00575392
15.8,0.464278,0.00579724
16,0.461785,0.0058393
16.2,0.456446,0.00587127
16.4,0.453695,0.00591416
16.6,0.454631,0.00596414
16.8,0.457073,0.00602983
17,0.455251,0.00609811
17.2,0.453089,0.00618679
17.4,0.453174,0.00627666
17.6,0.449282,0.00637016
17.8,0.448702,0.00647406
18,0.447231,0.00657115
18.2,0.444175,0.00668356
18.4,0.444962,0.00680281
18.6,0.445144,0.0069095
18.8,0.45095,0.00702911
19,0.451233,0.00714238
19.2,0.451585,0.00727401
19.4,0.448419,0.00738682
19.6,0.448015,0.00751134
19.8,0.448002,0.00758775
20,0.448574,0.00767361
20.2,0.449537,0.00773294
20.4,0.454309,0.00779093
20.6,0.457415,0.00782285
20.8,0.458898,0.00784158
21,0.466362,0.00784766
21.2,0.463701,0.00788147
21.4,0.459286,0.00789607
21.6,0.456952,0.00791184
21.8,0.452199,0.0079234
22,0.444663,0.00792508
22.2,0.441752,0.00795219
22.4,0.44162,0.00797386
22.6,0.446322,0.00799722
22.8,0.451973,0.00800999
23,0.447918,0.00802596
23.2,0.451718,0.00804499
23.4,0.460608,0.00805931
23.6,0.472839,0.00810449
23.8,0.473609,0.00813265
24,0.469592,0.00814107
24.2,0.467273,0.00816378
24.4,0.469349,0.00819344
24.6,0.473432,0.00821567
24.8,0.468358,0.00824756
25,0.464362,0.00821685
25.2,0.466194,0.00821483
25.4,0.467495,0.00822684
25.6,0.474813,0.00825351
25.8,0.475518,0.00826965
26,0.478824,0.008322
26.2,0.49023,0.00837807
26.4,0.495617,0.0084709
26.6,0.493207,0.00856031
26.8,0.502055,0.00865971
27,0.504598,0.00875518
27.2,0.511432,0.00886755
27.4,0.512913,0.00894343
27.6,0.509026,0.00900709
27.8,0.504253,0.00905041
28,0.50381,0.00905225
28.2,0.512294,0.00906674
28.4,0.509267,0.00903163
28.6,0.507223,0.0089722
28.8,0.504444,0.00889149
29,0.506851,0.00882107
29.2,0.507682,0.00874545
29.4,0.510888,0.00870165
29.6,0.495957,0.00863887
29.8,0.495936,0.00859959
30,0.497219,0.00857842
30.2,0.499021,0.00857074
30.4,0.492482,0.00855019
30.6,0.495049,0.00853927
30.8,0.491077,0.00851357
31,0.488317,0.00845389
31.2,0.486224,0.00843325
31.4,0.476558,0.00835409
31.6,0.473235,0.0083274
31.8,0.471591,0.00829873
32,0.465444,0.00825117
32.2,0.463281,0.00823412
32.4,0.465902,0.00826365
32.6,0.462159,0.00823173
32.8,0.461333,0.00825572
33,0.461008,0.00826105
33.2,0.457359,0.00824267
33.4,0.454396,0.00827028
33.6,0.450648,0.00824438
33.8,0.445748,0.00822337
34,0.441004,0.00824621
34.2,0.438104,0.00827627
34.4,0.432797,0.00828577
34.6,0.434372,0.00832299
34.8,0.432056,0.00833494
35,0.435474,0.00838977
35.2,0.431247,0.00843082
35.4,0.424639,0.00844924
35.6,0.421847,0.00844233
35.8,0.417995,0.00849341
36,0.408839,0.00853348
36.2,0.403547,0.00856657
36.4,0.391685,0.00857914
36.6,0.384851,0.00858129
36.8,0.386648,0.00860228
37,0.390175,0.00863313
37.2,0.383578,0.00860129
37.4,0.38504,0.00857992
37.6,0.381024,0.00857837
37.8,0.382273,0.00857434
38,0.382728,0.00857372
38.2,0.384288,0.00854446
38.4,0.37583,0.00850261
38.6,0.375584,0.00846176
38.8,0.372601,0.00840387
39,0.374394,0.00834817
39.2,0.362679,0.00826342
39.4,0.365792,0.00821564
39.6,0.363876,0.00815164
39.8,0.364753,0.00813039
40,0.361388,0.00810272
40.2,0.357481,0.00808677
40.4,0.355196,0.00806327
40.6,0.358497,0.0080503
40.8,0.349663,0.00800129
41,0.341886,0.00797072
41.2,0.338657,0.00794871
41.4,0.33859,0.00791988
41.6,0.33302,0.00784856
41.8,0.324033,0.00778082
42,0.324145,0.00774873
42.2,0.324493,0.00772585
42.4,0.320209,0.0077053
42.6,0.313042,0.00763966
42.8,0.300361,0.00761296
43,0.301541,0.00763563
43.2,0.297964,0.00766423
43.4,0.29381,0.00766392
43.6,0.288429,0.00764601
43.8,0.281421,0.00760927
44,0.279004,0.00760509
44.2,0.284408,0.00762421
44.4,0.283524,0.00764881
44.6,0.284461,0.0076561
44.8,0.283678,0.00767443
45,0.286105,0.00769661
45.2,0.281012,0.0077172
45.4,0.275593,0.00772942
45.6,0.276253,0.0077206
45.8,0.2733,0.00772618
46,0.269364,0.00770051
46.2,0.269746,0.00770404
