# X , Y , E Distribution=true
0
0.8,0.0217447,0.000299561
1,0.0268189,0.000321928
1.2,0.031225,0.000339664
1.4,0.0353803,0.000355581
1.6,0.0382594,0.000375758
1.8,0.0417251,0.000397188
2,0.045063,0.000422791
2.2,0.0481257,0.000447133
2.4,0.0513268,0.000475206
2.6,0.0554884,0.000507316
2.8,0.0605871,0.000539816
3,0.0654134,0.000570237
3.2,0.0704631,0.000601549
3.4,0.0758678,0.00063308
3.6,0.0807266,0.000664124
3.8,0.0858608,0.000695411
4,0.0909235,0.000725168
4.2,0.0952902,0.000754913
4.4,0.100103,0.000783782
4.6,0.104709,0.000810767
4.8,0.109237,0.000837627
5,0.114265,0.000866123
5.2,0.118954,0.000893526
5.4,0.124112,0.0009224
5.6,0.129996,0.000952437
5.8,0.135333,0.00098577
6,0.141804,0.00102153
6.2,0.148553,0.00105656
6.4,0.154701,0.00108961
6.6,0.161162,0.00112444
6.8,0.167567,0.00115842
7,0.1729,0.00118942
7.2,0.178125,0.00121615
7.4,0.183621,0.00124307
7.6,0.188084,0.00126909
7.8,0.193037,0.00129571
8,0.196901,0.00132043
8.2,0.199848,0.00134498
8.4,0.20312,0.00137208
8.6,0.206697,0.00139878
8.8,0.208773,0.00142581
9,0.210208,0.00145301
9.2,0.212922,0.00148111
9.4,0.215027,0.00150929
9.6,0.218258,0.00154269
9.8,0.220763,0.00157263
10,0.225664,0.00160954
10.2,0.230034,0.00164526
10.4,0.235943,0.00168653
10.6,0.243263,0.00173315
10.8,0.252099,0.00178485
11,0.261188,0.00183714
11.2,0.27141,0.00189248
11.4,0.278745,0.00194182
11.6,0.287347,0.00198992
11.8,0.292645,0.00202721
12,0.294446,0.00205702
12.2,0.294462,0.00207945
12.4,0.292961,0.00209683
12.6,0.288372,0.00210725
12.8,0.285203,0.00212221
13,0.279782,0.00213279
13.2,0.276698,0.00215573
13.4,0.273439,0.00217647
13.6,0.272194,0.00220302
13.8,0.271751,0.0022313
14,0.274116,0.00226972
14.2,0.274024,0.00230398
14.4,0.275998,0.00234538
14.6,0.28114,0.00238523
14.8,0.285144,0.0024264
15,0.287863,0.00246899
15.2,0.29064,0.00251242
15.4,0.290805,0.00254475
15.6,0.291963,0.00257906
15.8,0.293487,0.00261472
16,0.2915,0.00264538
16.2,0.290577,0.00268163
16.4,0.289783,0.00271779
16.6,0.290037,0.00275559
16.8,0.292152,0.00280549
17,0.294878,0.0028564
17.2,0.295116,0.0029029
17.4,0.297775,0.00296184
17.6,0.300456,0.00302141
17.8,0.301585,0.00307758
18,0.301197,0.00313346
18.2,0.303939,0.00319116
18.4,0.305452,0.00325464
18.6,0.3053,0.00332294
18.8,0.303612,0.00338042
19,0.301468,0.00344598
19.2,0.303589,0.00352087
19.4,0.302958,0.00357973
19.6,0.300801,0.00364185
19.8,0.298919,0.00369132
20,0.301935,0.00373663
20.2,0.302746,0.00377782
20.4,0.306013,0.00381211
20.6,0.305277,0.00382887
20.8,0.30518,0.00385085
21,0.303805,0.00387271
21.2,0.302534,0.00389685
21.4,0.301711,0.00391916
21.6,0.301995,0.00394851
21.8,0.300076,0.00397581
22,0.299957,0.00400468
22.2,0.302569,0.00404071
22.4,0.306452,0.00407269
22.6,0.309487,0.00410285
22.8,0.310339,0.00412966
23,0.309338,0.00414948
23.2,0.311401,0.00416761
23.4,0.31134,0.00419247
23.6,0.310891,0.00421557
23.8,0.309222,0.00422992
24,0.309545,0.00424993
24.2,0.31125,0.0042804
24.4,0.315239,0.00430279
24.6,0.316582,0.00432519
24.8,0.317166,0.00433901
25,0.320644,0.00435965
25.2,0.322988,0.00439307
25.4,0.327186,0.00442637
25.6,0.332186,0.00445208
25.8,0.332416,0.00448704
26,0.337096,0.00452464
26.2,0.346372,0.00458809
26.4,0.347889,0.00464331
26.6,0.352319,0.00469387
26.8,0.354442,0.00475005
27,0.352999,0.00480619
27.2,0.358907,0.00487405
27.4,0.361777,0.00494237
27.6,0.357991,0.00498218
27.8,0.359463,0.00502277
28,0.363862,0.0050582
28.2,0.364444,0.00508963
28.4,0.36408,0.00511642
28.6,0.361568,0.00512002
28.8,0.355272,0.00510556
29,0.358198,0.00510049
29.2,0.358763,0.0050883
29.4,0.355701,0.00506526
29.6,0.35261,0.00504246
29.8,0.356325,0.00503065
30,0.356199,0.0050111
30.2,0.362479,0.00501786
30.4,0.35685,0.00501129
30.6,0.353577,0.005002
30.8,0.349723,0.0050084
31,0.354149,0.0049995
31.2,0.350818,0.00499062
31.4,0.348486,0.00498799
31.6,0.344144,0.00496947
31.8,0.344938,0.00496842
32,0.34526,0.00497363
32.2,0.344054,0.00498196
32.4,0.339949,0.00498992
32.6,0.338049,0.00499413
32.8,0.334556,0.0050105
33,0.330189,0.00501939
33.2,0.328353,0.00503003
33.4,0.328014,0.00505229
33.6,0.327678,0.00506081
33.8,0.326492,0.00507538
34,0.32377,0.00509107
34.2,0.326507,0.00511432
34.4,0.32667,0.00515051
34.6,0.328549,0.00519319
34.8,0.326534,0.00521786
35,0.325474,0.00525525
35.2,0.320938,0.00528502
35.4,0.320057,0.00531827
35.6,0.315495,0.00535107
35.8,0.312594,0.0053723
36,0.310263,0.00538289
36.2,0.307845,0.00540031
36.4,0.309653,0.00541942
36.6,0.311946,0.00544552
36.8,0.310099,0.00545684
37,0.308345,0.00545742
37.2,0.306331,0.00547598
37.4,0.305849,0.00550086
37.6,0.306804,0.00552029
37.8,0.303086,0.00553256
38,0.300548,0.00554048
38.2,0.302372,0.00554499
38.4,0.305148,0.00555308
38.6,0.307957,0.00554815
38.8,0.307211,0.005533
39,0.306681,0.00552719
39.2,0.306944,0.00552716
39.4,0.307497,0.00552957
39.6,0.308324,0.00553287
39.8,0.308299,0.00553856
40,0.307235,0.00554487
40.2,0.305747,0.0055492
40.4,0.302721,0.00555765
40.6,0.298905,0.00553961
40.8,0.297296,0.00553432
41,0.290449,0.00552506
41.2,0.287455,0.00552913
41.4,0.284274,0.00552376
41.6,0.280328,0.00552347
41.8,0.2792,0.00550305
42,0.274297,0.00550499
42.2,0.268491,0.00549486
42.4,0.267636,0.00550852
42.6,0.261226,0.0054745
42.8,0.255103,0.00546866
43,0.251095,0.00548005
43.2,0.251233,0.00550854
43.4,0.249271,0.00550932
43.6,0.24915,0.0055254
43.8,0.247483,0.00554094
44,0.250596,0.00558875
44.2,0.251451,0.0056103
44.4,0.250431,0.00560182
44.6,0.246087,0.00560724
44.8,0.245114,0.00561721
45,0.246881,0.00563219
45.2,0.245702,0.0056416
45.4,0.241172,0.00563457
45.6,0.245018,0.00566353
45.8,0.246668,0.0056926
46,0.252639,0.00573925
46.2,0.255336,0.0057881
46.4,0.256234,0.00582575
46.6,0.25938,0.00585594
46.8,0.263023,0.00590719
47,0.264598,0.00594142
47.2,0.265345,0.00596057
47.4,0.261841,0.00598254
47.6,0.267892,0.00601129
47.8,0.267352,0.0060292
48,0.265448,0.00604234
48.2,0.264324,0.00604897
48.4,0.263491,0.00607873
48.6,0.267787,0.00612851
48.8,0.274775,0.00616763
49,0.271977,0.00619831
49.2,0.273307,0.00623894
49.4,0.281466,0.00631773
49.6,0.292223,0.00640985
49.8,0.297454,0.00646986
50,0.305005,0.00655232
50.2,0.303816,0.00657309
50.4,0.308893,0.00664722
50.6,0.317641,0.0067309
50.8,0.319142,0.00678211
51,0.319832,0.00681972
51.2,0.32471,0.00687122
51.4,0.319902,0.00686663
51.6,0.318135,0.0069151
51.8,0.31753,0.00691261
52,0.314187,0.00690363
52.2,0.312496,0.00689994
52.4,0.31001,0.00692712
52.6,0.299776,0.00689664
52.8,0.2931,0.00691074
53,0.292516,0.00693305
53.2,0.285334,0.00691669
53.4,0.277027,0.00691618
53.6,0.272594,0.00689399
53.8,0.266855,0.00686761
54,0.268117,0.00690995
54.2,0.267935,0.00693405
54.4,0.257896,0.00690528
54.6,0.254084,0.00691173
54.8,0.250781,0.00688514
55,0.240725,0.0068863
55.2,0.227925,0.0068196
55.4,0.216195,0.0067314
55.6,0.209883,0.00666793
55.8,0.207477,0.00665489
56,0.202549,0.0066309
56.2,0.190505,0.00659906
56.4,0.186962,0.00660316
56.6,0.182841,0.00661615
56.8,0.180786,0.00661983
57,0.177476,0.00660563
57.2,0.174734,0.00661908
57.4,0.173908,0.00666217
